medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
2013000280,2013000280,VTS,2013-01-01 00:02:00,CRD,13.5,0.5,0.5,2.8,0,17.3
2013000281,2013000281,VTS,2013-01-01 00:02:00,CRD,6,0.5,0.5,1.62,0,8.62
2013000282,2013000282,VTS,2013-01-01 00:02:00,CSH,5.5,0.5,0.5,0,0,6.5
2013000283,2013000283,VTS,2013-01-01 00:02:00,CSH,3,0.5,0.5,0,0,4
2013000284,2013000284,VTS,2013-01-01 00:02:00,CSH,11,0.5,0.5,0,0,12
2013000285,2013000285,VTS,2013-01-01 00:02:00,CSH,5,0.5,0.5,0,0,6
2013000286,2013000286,VTS,2013-01-01 00:02:00,CRD,3,0.5,0.5,0.7,0,4.7
2013000287,2013000287,VTS,2013-01-01 00:02:00,CSH,4.5,0.5,0.5,0,0,5.5
2013000288,2013000288,VTS,2013-01-01 00:02:00,CSH,12.5,0.5,0.5,0,0,13.5
2013000289,2013000289,VTS,2013-01-01 00:02:00,CSH,10,0.5,0.5,0,0,11
2013000290,2013000290,VTS,2013-01-01 00:02:00,CRD,17.5,0.5,0.5,3.5,0,22
2013000291,2013000291,VTS,2013-01-01 00:02:00,CRD,10.5,0.5,0.5,1,0,12.5
2013000292,2013000292,VTS,2013-01-01 00:02:00,CSH,5.5,0.5,0.5,0,0,6.5
2013000293,2013000293,VTS,2013-01-01 00:02:00,CRD,13.5,0.5,0.5,2.8,0,17.3
2013000294,2013000294,VTS,2013-01-01 00:02:00,CRD,12,0.5,0.5,0,0,13
2013000295,2013000295,VTS,2013-01-01 00:02:00,CSH,6.5,0.5,0.5,0,0,7.5
2013000296,2013000296,VTS,2013-01-01 00:02:00,CRD,11.5,0.5,0.5,2,0,14.5
2013000297,2013000297,VTS,2013-01-01 00:02:00,CRD,5,0.5,0.5,1,0,7
2013000298,2013000298,VTS,2013-01-01 00:02:00,CRD,3.5,0.5,0.5,0.8,0,5.3
2013000299,2013000299,VTS,2013-01-01 00:02:00,CRD,53.5,0.5,0.5,10,0,64.5
2013000300,2013000300,VTS,2013-01-01 00:02:00,CRD,53,0.5,0.5,13.38,4.8,72.18
2013000301,2013000301,VTS,2013-01-01 00:02:00,CSH,12.5,0.5,0.5,0,0,13.5
2013000302,2013000302,VTS,2013-01-01 00:02:00,CRD,9.5,0.5,0.5,1.5,0,12
2013000303,2013000303,VTS,2013-01-01 00:02:00,CSH,7,0.5,0.5,0,0,8
2013000304,2013000304,VTS,2013-01-01 00:02:00,CRD,6.5,0.5,0.5,1.4,0,8.9
2013000305,2013000305,VTS,2013-01-01 00:02:00,CSH,6,0.5,0.5,0,0,7
2013000306,2013000306,VTS,2013-01-01 00:02:00,CRD,21.5,0.5,0.5,3,0,25.5
2013000307,2013000307,VTS,2013-01-01 00:02:00,CSH,38.5,0.5,0.5,0,0,39.5
2013000308,2013000308,VTS,2013-01-01 00:02:00,CSH,9,0.5,0.5,0,0,10
2013000309,2013000309,VTS,2013-01-01 00:02:00,CRD,5.5,0.5,0.5,1.2,0,7.7
2013000310,2013000310,CMT,2013-01-01 00:02:02,CSH,5,0.5,0.5,0,0,6
2013000311,2013000311,CMT,2013-01-01 00:02:03,CRD,30.5,0.5,0.5,7.25,4.8,43.55
2013000312,2013000312,CMT,2013-01-01 00:02:03,CSH,5.5,0.5,0.5,0,0,6.5
2013000313,2013000313,CMT,2013-01-01 00:02:03,CSH,6,0.5,0.5,0,0,7
2013000314,2013000314,CMT,2013-01-01 00:02:03,CSH,21,0.5,0.5,0,0,22
2013000315,2013000315,CMT,2013-01-01 00:02:04,CRD,6,0.5,0.5,1,0,8
2013000316,2013000316,CMT,2013-01-01 00:02:05,CSH,5.5,0.5,0.5,0,0,6.5
2013000317,2013000317,CMT,2013-01-01 00:02:05,CSH,9.5,0.5,0.5,0,0,10.5
2013000318,2013000318,CMT,2013-01-01 00:02:05,CSH,10.5,0.5,0.5,0,0,11.5
2013000319,2013000319,CMT,2013-01-01 00:02:06,NOC,2.5,0.5,0.5,0,0,3.5
2013000320,2013000320,CMT,2013-01-01 00:02:06,CRD,11,0.5,0.5,3,0,15
2013000321,2013000321,CMT,2013-01-01 00:02:07,CSH,44,0.5,0.5,0,0,45
2013000322,2013000322,CMT,2013-01-01 00:02:09,CRD,11.5,0.5,0.5,2.5,0,15
2013000323,2013000323,CMT,2013-01-01 00:02:09,CSH,7.5,0.5,0.5,0,0,8.5
2013000324,2013000324,CMT,2013-01-01 00:02:10,CRD,19,0.5,0.5,4,0,24
2013000325,2013000325,CMT,2013-01-01 00:02:10,CRD,14,0.5,0.5,3,0,18
2013000326,2013000326,CMT,2013-01-01 00:02:12,CSH,3.5,0.5,0.5,0,0,4.5
2013000327,2013000327,CMT,2013-01-01 00:02:14,CSH,13.5,0.5,0.5,0,0,14.5
2013000328,2013000328,CMT,2013-01-01 00:02:15,CRD,3,0.5,0.5,0,0,4
2013000329,2013000329,CMT,2013-01-01 00:02:16,CSH,6.5,0.5,0.5,0,0,7.5
2013000330,2013000330,CMT,2013-01-01 00:02:16,CRD,27,0.5,0.5,3,0,31
2013000331,2013000331,CMT,2013-01-01 00:02:16,CSH,35,0.5,0.5,0,0,36
2013000332,2013000332,CMT,2013-01-01 00:02:17,CSH,9,0.5,0.5,0,0,10
2013000333,2013000333,CMT,2013-01-01 00:02:18,CRD,23.5,0.5,0.5,6.12,0,30.62
2013000334,2013000334,CMT,2013-01-01 00:02:18,CSH,5.5,0.5,0.5,0,0,6.5
2013000335,2013000335,CMT,2013-01-01 00:02:19,CRD,23,0.5,0.5,4.8,0,28.8
2013000336,2013000336,CMT,2013-01-01 00:02:20,CRD,17.5,0.5,0.5,5.55,0,24.05
2013000337,2013000337,CMT,2013-01-01 00:02:20,CSH,9,0.5,0.5,0,0,10
2013000338,2013000338,CMT,2013-01-01 00:02:20,CRD,10,0.5,0.5,2,0,13
2013000339,2013000339,CMT,2013-01-01 00:02:21,CSH,5,0.5,0.5,0,0,6
2013000340,2013000340,CMT,2013-01-01 00:02:23,CSH,10,0.5,0.5,0,0,11
2013000341,2013000341,CMT,2013-01-01 00:02:26,CSH,8.5,0.5,0.5,0,0,9.5
2013000342,2013000342,CMT,2013-01-01 00:02:29,CSH,5.5,0.5,0.5,0,0,6.5
2013000343,2013000343,CMT,2013-01-01 00:02:29,CSH,13,0.5,0.5,0,0,14
2013000344,2013000344,CMT,2013-01-01 00:02:30,CSH,22.5,0.5,0.5,0,0,23.5
2013000345,2013000345,CMT,2013-01-01 00:02:31,CRD,15,0.5,0.5,3.2,0,19.2
2013000346,2013000346,CMT,2013-01-01 00:02:32,CSH,33.5,0.5,0.5,0,0,34.5
2013000347,2013000347,CMT,2013-01-01 00:02:33,CSH,4,0.5,0.5,0,0,5
2013000348,2013000348,CMT,2013-01-01 00:02:33,CSH,31,0.5,0.5,0,0,32
2013000349,2013000349,CMT,2013-01-01 00:02:35,CRD,41.5,0.5,0.5,8.5,0,51
2013000350,2013000350,CMT,2013-01-01 00:02:35,CRD,26,0.5,0.5,5,0,32
2013000351,2013000351,CMT,2013-01-01 00:02:36,CSH,15,0.5,0.5,0,0,16
2013000352,2013000352,CMT,2013-01-01 00:02:37,CSH,15.5,0.5,0.5,0,0,16.5
2013000353,2013000353,CMT,2013-01-01 00:02:37,CRD,19,0.5,0.5,4,0,24
2013000354,2013000354,CMT,2013-01-01 00:02:38,CSH,5.5,0.5,0.5,0,0,6.5
2013000355,2013000355,CMT,2013-01-01 00:02:38,CSH,8,0.5,0.5,0,0,9
2013000356,2013000356,CMT,2013-01-01 00:02:39,CRD,12,0.5,0.5,4.08,0,17.08
2013000357,2013000357,CMT,2013-01-01 00:02:39,CSH,6,0.5,0.5,0,0,7
2013000358,2013000358,CMT,2013-01-01 00:02:40,CRD,6,0.5,0.5,1.4,0,8.4
2013000359,2013000359,CMT,2013-01-01 00:02:40,CSH,4.5,0.5,0.5,0,0,5.5
2013000360,2013000360,CMT,2013-01-01 00:02:41,CRD,10,0.5,0.5,2.2,0,13.2
2013000361,2013000361,CMT,2013-01-01 00:02:41,CRD,12,0.5,0.5,2.6,0,15.6
2013000362,2013000362,CMT,2013-01-01 00:02:42,NOC,20,0.5,0,0,0,20.5
2013000363,2013000363,CMT,2013-01-01 00:02:42,CSH,10.5,0.5,0.5,0,0,11.5
2013000364,2013000364,CMT,2013-01-01 00:02:44,CSH,12,0.5,0.5,0,0,13
2013000365,2013000365,CMT,2013-01-01 00:02:44,CRD,5.5,0.5,0.5,2,0,8.5
2013000366,2013000366,CMT,2013-01-01 00:02:46,CSH,13,0.5,0.5,0,0,14
2013000367,2013000367,CMT,2013-01-01 00:02:47,CSH,18,0.5,0.5,0,0,19
2013000368,2013000368,CMT,2013-01-01 00:02:47,CSH,18,0.5,0.5,0,0,19
2013000369,2013000369,CMT,2013-01-01 00:02:47,CRD,16.5,0.5,0.5,0.5,0,18
2013000370,2013000370,CMT,2013-01-01 00:02:49,CRD,8.5,0.5,0.5,2.35,0,11.85
2013000371,2013000371,CMT,2013-01-01 00:02:50,CSH,10,0.5,0.5,0,0,11
2013000372,2013000372,CMT,2013-01-01 00:02:51,CSH,4,0.5,0.5,0,0,5
2013000373,2013000373,CMT,2013-01-01 00:02:52,CSH,14.5,0.5,0.5,0,0,15.5
2013000374,2013000374,CMT,2013-01-01 00:02:53,CSH,14,0.5,0.5,0,0,15
2013000375,2013000375,CMT,2013-01-01 00:02:54,CRD,11,0.5,0.5,2,0,14
2013000376,2013000376,CMT,2013-01-01 00:02:55,CSH,5,0.5,0.5,0,0,6
2013000377,2013000377,CMT,2013-01-01 00:02:55,CSH,21,0.5,0.5,0,0,22
2013000378,2013000378,CMT,2013-01-01 00:02:56,CSH,15,0.5,0.5,0,0,16
2013000379,2013000379,CMT,2013-01-01 00:02:57,CSH,13.5,0.5,0.5,0,0,14.5
2013000380,2013000380,CMT,2013-01-01 00:02:59,CSH,21.5,0.5,0.5,0,0,22.5
2013000381,2013000230,VTS,2013-01-01 00:03:00,CRD,3,0.5,0.5,0.07,0,4.07
2013000382,2013000230,VTS,2013-01-01 00:03:00,CRD,2.5,0.5,0.5,0.25,0,3.75
2013000383,2013000381,VTS,2013-01-01 00:03:00,CSH,13.5,0.5,0.5,0,0,14.5
2013000384,2013000382,VTS,2013-01-01 00:03:00,CSH,11.5,0.5,0.5,0,0,12.5
2013000385,2013000383,VTS,2013-01-01 00:03:00,CSH,26,0.5,0.5,0,0,27
2013000117,2013000117,VTS,2013-01-01 00:03:00,CSH,5,0.5,0.5,0,0,6
2013000386,2013000384,VTS,2013-01-01 00:03:00,CRD,12,0.5,0.5,2.5,0,15.5
2013000387,2013000385,VTS,2013-01-01 00:03:00,CRD,43,0.5,0.5,5,0,49
2013000388,2013000386,VTS,2013-01-01 00:03:00,CSH,7,0.5,0.5,0,0,8
2013000389,2013000387,VTS,2013-01-01 00:03:00,CSH,22.5,0.5,0.5,0,4.8,28.3
2013000390,2013000388,VTS,2013-01-01 00:03:00,CSH,29.5,0.5,0.5,0,4.8,35.3
2013000391,2013000389,VTS,2013-01-01 00:03:00,CRD,23.5,0.5,0.5,4.8,0,29.3
2013000392,2013000390,VTS,2013-01-01 00:03:00,CRD,8.5,0.5,0.5,1.8,0,11.3
2013000393,2013000391,VTS,2013-01-01 00:03:00,CSH,20,0.5,0.5,0,0,21
2013000394,2013000392,VTS,2013-01-01 00:03:00,CRD,6,0.5,0.5,3,0,10
2013000395,2013000393,VTS,2013-01-01 00:03:00,CSH,7,0.5,0.5,0,0,8
2013000396,2013000394,VTS,2013-01-01 00:03:00,CSH,9.5,0.5,0.5,0,0,10.5
2013000397,2013000395,VTS,2013-01-01 00:03:00,CSH,12,0.5,0.5,0,0,13
2013000398,2013000396,VTS,2013-01-01 00:03:00,CSH,4,0.5,0.5,0,0,5
2013000399,2013000397,VTS,2013-01-01 00:03:00,CSH,8.5,0.5,0.5,0,0,9.5
2013000400,2013000398,VTS,2013-01-01 00:03:00,CSH,4,0.5,0.5,0,0,5
2013000401,2013000399,VTS,2013-01-01 00:03:00,CSH,9,0.5,0.5,0,0,10
2013000402,2013000400,VTS,2013-01-01 00:03:00,CRD,62,0.5,0.5,12.5,0,75.5
2013000403,2013000401,VTS,2013-01-01 00:03:00,CSH,22,0.5,0.5,0,0,23
2013000404,2013000402,VTS,2013-01-01 00:03:00,CRD,6.5,0.5,0.5,1.4,0,8.9
2013000405,2013000403,VTS,2013-01-01 00:03:00,CSH,12.5,0.5,0.5,0,0,13.5
2013000406,2013000404,VTS,2013-01-01 00:03:00,CRD,15,0.5,0.5,3.1,0,19.1
2013000407,2013000405,VTS,2013-01-01 00:03:00,CRD,6.5,0.5,0.5,1.75,0,9.25
2013000408,2013000406,VTS,2013-01-01 00:03:00,CRD,6,0.5,0.5,1.95,0,8.95
2013000409,2013000407,VTS,2013-01-01 00:03:00,CSH,11.5,0.5,0.5,0,0,12.5
2013000410,2013000408,VTS,2013-01-01 00:03:00,CSH,38,0.5,0.5,0,0,39
2013000411,2013000409,VTS,2013-01-01 00:03:00,CSH,4.5,0.5,0.5,0,0,5.5
2013000412,2013000410,VTS,2013-01-01 00:03:00,CSH,14,0.5,0.5,0,0,15
2013000413,2013000411,VTS,2013-01-01 00:03:00,CSH,11.5,0.5,0.5,0,0,12.5
2013000414,2013000412,VTS,2013-01-01 00:03:00,CRD,7,0.5,0.5,1.88,0,9.88
2013000415,2013000413,VTS,2013-01-01 00:03:00,CSH,10,0.5,0.5,0,0,11
2013000416,2013000414,VTS,2013-01-01 00:03:00,CRD,15.5,0.5,0.5,3.2,0,19.7
2013000417,2013000415,VTS,2013-01-01 00:03:00,CSH,11,0.5,0.5,0,0,12
2013000418,2013000416,VTS,2013-01-01 00:03:00,CSH,4,0.5,0.5,0,0,5
2013000419,2013000417,VTS,2013-01-01 00:03:00,CRD,11,0.5,0.5,2.3,0,14.3
2013000420,2013000418,VTS,2013-01-01 00:03:00,CRD,12.5,0.5,0.5,2.6,0,16.1
2013000421,2013000419,VTS,2013-01-01 00:03:00,CSH,4.5,0.5,0.5,0,0,5.5
2013000422,2013000420,VTS,2013-01-01 00:03:00,CSH,4.5,0.5,0.5,0,0,5.5
2013000423,2013000421,VTS,2013-01-01 00:03:00,CSH,9.5,0.5,0.5,0,0,10.5
2013000424,2013000422,VTS,2013-01-01 00:03:00,CSH,14.5,0.5,0.5,0,0,15.5
2013000425,2013000423,VTS,2013-01-01 00:03:00,CRD,34,0.5,0.5,6.9,0,41.9
2013000426,2013000424,VTS,2013-01-01 00:03:00,CRD,12.5,0.5,0.5,1,0,14.5
2013000427,2013000425,VTS,2013-01-01 00:03:00,CSH,5,0.5,0.5,0,0,6
2013000428,2013000426,VTS,2013-01-01 00:03:00,CSH,41.5,0.5,0.5,0,0,42.5
2013000429,2013000427,VTS,2013-01-01 00:03:00,CSH,17,0.5,0.5,0,0,18
2013000430,2013000428,VTS,2013-01-01 00:03:00,CSH,9.5,0.5,0.5,0,0,10.5
2013000431,2013000429,VTS,2013-01-01 00:03:00,CSH,2.5,0.5,0.5,0,0,3.5
2013000432,2013000430,VTS,2013-01-01 00:03:00,CSH,6,0.5,0.5,0,0,7
2013000433,2013000431,VTS,2013-01-01 00:03:00,CSH,4.5,0.5,0.5,0,0,5.5
2013000434,2013000432,VTS,2013-01-01 00:03:00,CRD,6,0.5,0.5,1.3,0,8.3
2013000435,2013000433,VTS,2013-01-01 00:03:00,CSH,5,0.5,0.5,0,0,6
2013000436,2013000434,VTS,2013-01-01 00:03:00,CSH,3.5,0.5,0.5,0,0,4.5
2013000437,2013000435,VTS,2013-01-01 00:03:00,CRD,3.5,0.5,0.5,1,0,5.5
2013000438,2013000436,VTS,2013-01-01 00:03:00,CSH,8.5,0.5,0.5,0,0,9.5
2013000439,2013000437,VTS,2013-01-01 00:03:00,CRD,11.5,0.5,0.5,3,0,15.5
2013000440,2013000438,VTS,2013-01-01 00:03:00,CSH,7.5,0.5,0.5,0,0,8.5
2013000441,2013000439,VTS,2013-01-01 00:03:00,CSH,142,0,0.5,0,4.8,147.3
2013000442,2013000440,VTS,2013-01-01 00:03:00,CRD,18,0.5,0.5,3.7,0,22.7
2013000443,2013000441,VTS,2013-01-01 00:03:00,CRD,21,0.5,0.5,6.45,0,28.45
2013000444,2013000442,VTS,2013-01-01 00:03:00,CSH,5,0.5,0.5,0,0,6
2013000445,2013000443,VTS,2013-01-01 00:03:00,CSH,7.5,0.5,0.5,0,0,8.5
2013000446,2013000444,VTS,2013-01-01 00:03:00,CRD,7,0.5,0.5,1,0,9
2013000447,2013000445,VTS,2013-01-01 00:03:00,CRD,10.5,0.5,0.5,0.03,0,11.53
2013000448,2013000446,VTS,2013-01-01 00:03:00,CSH,6.5,0.5,0.5,0,0,7.5
2013000449,2013000447,VTS,2013-01-01 00:03:00,CSH,15,0.5,0.5,0,0,16
2013000450,2013000448,VTS,2013-01-01 00:03:00,CSH,29.5,0.5,0.5,0,0,30.5
2013000451,2013000449,VTS,2013-01-01 00:03:00,CRD,9,0.5,0.5,1.9,0,11.9
2013000452,2013000450,VTS,2013-01-01 00:03:00,CSH,5.5,0.5,0.5,0,0,6.5
2013000453,2013000451,VTS,2013-01-01 00:03:00,CSH,23.5,0.5,0.5,0,0,24.5
2013000454,2013000452,VTS,2013-01-01 00:03:00,CRD,5.5,0.5,0.5,1.2,0,7.7
2013000455,2013000453,VTS,2013-01-01 00:03:00,CSH,4,0.5,0.5,0,0,5
2013000456,2013000454,VTS,2013-01-01 00:03:00,CRD,5,0.5,0.5,1.38,0,7.38
2013000457,2013000455,VTS,2013-01-01 00:03:00,CRD,6.5,0.5,0.5,1.4,0,8.9
2013000458,2013000456,VTS,2013-01-01 00:03:00,CRD,27.5,0.5,0.5,5.6,0,34.1
2013000459,2013000457,VTS,2013-01-01 00:03:00,CSH,21.5,0.5,0.5,0,0,22.5
2013000460,2013000458,VTS,2013-01-01 00:03:00,CSH,44,0.5,0.5,0,4.8,49.8
2013000461,2013000459,VTS,2013-01-01 00:03:00,CSH,2.5,0.5,0.5,0,0,3.5
2013000462,2013000460,VTS,2013-01-01 00:03:00,CSH,11,0.5,0.5,0,0,12
2013000463,2013000461,VTS,2013-01-01 00:03:00,CRD,22,0.5,0.5,0,0,23
2013000464,2013000462,VTS,2013-01-01 00:03:00,CSH,8,0.5,0.5,0,0,9
2013000465,2013000463,VTS,2013-01-01 00:03:00,CSH,9.5,0.5,0.5,0,0,10.5
2013000466,2013000464,VTS,2013-01-01 00:03:00,CSH,7,0.5,0.5,0,0,8
2013000467,2013000465,VTS,2013-01-01 00:03:00,CSH,19,0.5,0.5,0,0,20
2013000468,2013000466,VTS,2013-01-01 00:03:00,CSH,4,0.5,0.5,0,0,5
2013000469,2013000467,VTS,2013-01-01 00:03:00,CSH,18.5,0.5,0.5,0,0,19.5
2013000470,2013000468,VTS,2013-01-01 00:03:00,CSH,9.5,0.5,0.5,0,0,10.5
2013000471,2013000469,VTS,2013-01-01 00:03:00,CSH,11,0.5,0.5,0,0,12
2013000472,2013000470,VTS,2013-01-01 00:03:00,CRD,12.5,0.5,0.5,3.25,0,16.75
2013000473,2013000471,VTS,2013-01-01 00:03:00,CSH,24,0.5,0.5,0,0,25
2013000474,2013000472,VTS,2013-01-01 00:03:00,CRD,16.5,0.5,0.5,3,0,20.5
2013000475,2013000473,CMT,2013-01-01 00:03:01,CSH,8,0.5,0.5,0,0,9
2013000476,2013000474,CMT,2013-01-01 00:03:02,CSH,4,0.5,0.5,0,0,5
2013000477,2013000475,CMT,2013-01-01 00:03:05,CSH,14,0.5,0.5,0,0,15
2013000478,2013000476,CMT,2013-01-01 00:03:05,CSH,6.5,0.5,0.5,0,0,7.5
2013000479,2013000477,CMT,2013-01-01 00:03:06,CSH,8,0.5,0.5,0,0,9
2013000480,2013000478,CMT,2013-01-01 00:03:07,CSH,42.5,0.5,0.5,0,0,43.5
2013000481,2013000479,CMT,2013-01-01 00:03:07,CRD,12.5,0.5,0.5,3.37,0,16.87
2013000482,2013000480,CMT,2013-01-01 00:03:08,CRD,8,0.5,0.5,2,0,11
2013000483,2013000481,CMT,2013-01-01 00:03:08,CRD,14.5,0.5,0.5,3.1,0,18.6
2013000484,2013000482,CMT,2013-01-01 00:03:09,CSH,5,0.5,0.5,0,0,6
2013000485,2013000483,CMT,2013-01-01 00:03:10,CSH,24,0.5,0.5,0,0,25
2013000486,2013000484,CMT,2013-01-01 00:03:10,CSH,12,0.5,0.5,0,0,13
2013000487,2013000485,CMT,2013-01-01 00:03:10,CSH,9,0.5,0.5,0,0,10
2013000488,2013000486,CMT,2013-01-01 00:03:11,CRD,8,0.5,0.5,1.8,0,10.8
2013000489,2013000487,CMT,2013-01-01 00:03:11,CSH,6.5,0.5,0.5,0,0,7.5
2013000490,2013000488,CMT,2013-01-01 00:03:13,CSH,14.5,0.5,0.5,0,0,15.5
2013000491,2013000489,CMT,2013-01-01 00:03:13,CRD,9,0.5,0.5,2,0,12
2013000492,2013000490,CMT,2013-01-01 00:03:13,CSH,6,0.5,0.5,0,0,7
2013000493,2013000491,CMT,2013-01-01 00:03:13,CSH,17,0.5,0.5,0,0,18
2013000494,2013000492,CMT,2013-01-01 00:03:14,CRD,10.5,0.5,0.5,2.3,0,13.8
2013000495,2013000493,CMT,2013-01-01 00:03:14,CSH,8.5,0.5,0.5,0,0,9.5
2013000496,2013000494,CMT,2013-01-01 00:03:15,CRD,7.5,0.5,0.5,1.7,0,10.2
2013000497,2013000495,CMT,2013-01-01 00:03:15,CSH,6,0.5,0.5,0,0,7
2013000498,2013000496,CMT,2013-01-01 00:03:16,CRD,10,0.5,0.5,2.75,0,13.75
2013000499,2013000497,CMT,2013-01-01 00:03:17,CSH,11.5,0.5,0.5,0,0,12.5
2013000500,2013000498,CMT,2013-01-01 00:03:18,DIS,9.5,0.5,0.5,0,0,10.5
2013000501,2013000499,CMT,2013-01-01 00:03:19,CSH,7,0.5,0.5,0,0,8
2013000502,2013000500,CMT,2013-01-01 00:03:19,CSH,7.5,0.5,0.5,0,0,8.5
2013000503,2013000501,CMT,2013-01-01 00:03:19,CSH,7,0.5,0.5,0,0,8
2013000504,2013000502,CMT,2013-01-01 00:03:20,CSH,12.5,0.5,0.5,0,0,13.5
2013000505,2013000503,CMT,2013-01-01 00:03:20,CSH,30,0.5,0.5,0,0,31
2013000506,2013000504,CMT,2013-01-01 00:03:20,CRD,17.5,0.5,0.5,3.7,0,22.2
2013000507,2013000505,CMT,2013-01-01 00:03:21,CSH,10,0.5,0.5,0,0,11
2013000508,2013000506,CMT,2013-01-01 00:03:22,CRD,17,0.5,0.5,4.56,4.8,27.36
2013000509,2013000507,CMT,2013-01-01 00:03:24,CRD,7,0.5,0.5,1.6,0,9.6
2013000510,2013000508,CMT,2013-01-01 00:03:24,CSH,13,0.5,0.5,0,0,14
2013000511,2013000509,CMT,2013-01-01 00:03:24,CSH,10,0.5,0.5,0,0,11
2013000512,2013000510,CMT,2013-01-01 00:03:25,CSH,3,0.5,0.5,0,0,4
2013000513,2013000511,CMT,2013-01-01 00:03:25,CRD,13,0.5,0.5,1.6,0,15.6
2013000514,2013000512,CMT,2013-01-01 00:03:26,CSH,9,0.5,0.5,0,0,10
2013000515,2013000513,CMT,2013-01-01 00:03:26,CSH,12,0.5,0.5,0,0,13
2013000516,2013000514,CMT,2013-01-01 00:03:26,CSH,10.5,0.5,0.5,0,0,11.5
2013000517,2013000515,CMT,2013-01-01 00:03:27,CSH,6.5,0.5,0.5,0,0,7.5
2013000518,2013000516,CMT,2013-01-01 00:03:27,CSH,15,0.5,0.5,0,0,16
2013000519,2013000517,CMT,2013-01-01 00:03:28,CRD,10,0.5,0.5,2.75,0,13.75
2013000520,2013000518,CMT,2013-01-01 00:03:28,CRD,26,0.5,0.5,5.4,0,32.4
2013000521,2013000519,CMT,2013-01-01 00:03:28,CRD,5.5,0.5,0.5,1.62,0,8.12
2013000522,2013000520,CMT,2013-01-01 00:03:28,CRD,41,0.5,0.5,4,0,46
2013000523,2013000521,CMT,2013-01-01 00:03:29,CRD,6.5,0.5,0.5,1.5,0,9
2013000524,2013000522,CMT,2013-01-01 00:03:30,CRD,5,0.5,0.5,1,0,7
2013000525,2013000523,CMT,2013-01-01 00:03:30,CSH,28,0.5,0.5,0,4.8,33.8
2013000526,2013000524,CMT,2013-01-01 00:03:30,CSH,7,0.5,0.5,0,0,8
2013000527,2013000525,CMT,2013-01-01 00:03:30,CSH,6,0.5,0.5,0,0,7
2013000528,2013000526,CMT,2013-01-01 00:03:31,CSH,10,0.5,0.5,0,0,11
2013000529,2013000527,CMT,2013-01-01 00:03:31,CRD,8.5,0.5,0.5,1.9,0,11.4
2013000530,2013000528,CMT,2013-01-01 00:03:31,CRD,4.5,0.5,0.5,1.65,0,7.15
2013000531,2013000529,CMT,2013-01-01 00:03:33,CSH,3.5,0.5,0.5,0,0,4.5
2013000532,2013000530,CMT,2013-01-01 00:03:34,CRD,7.5,0.5,0.5,1,0,9.5
2013000533,2013000531,CMT,2013-01-01 00:03:34,CRD,12,0.5,0.5,2.1,0,15.1
2013000534,2013000532,CMT,2013-01-01 00:03:34,NOC,40,0.5,0.5,0,0,41
2013000535,2013000533,CMT,2013-01-01 00:03:35,CSH,20,0.5,0.5,0,0,21
2013000536,2013000534,CMT,2013-01-01 00:03:36,CSH,6,0.5,0.5,0,0,7
2013000537,2013000535,CMT,2013-01-01 00:03:37,CSH,5.5,0.5,0.5,0,0,6.5
2013000538,2013000536,CMT,2013-01-01 00:03:37,CSH,20,0.5,0.5,0,0,21
2013000539,2013000537,CMT,2013-01-01 00:03:38,CSH,6,0.5,0.5,0,0,7
2013000540,2013000538,CMT,2013-01-01 00:03:38,CRD,4.5,0.5,0.5,1.1,0,6.6
2013000541,2013000539,CMT,2013-01-01 00:03:38,CRD,7.5,0.5,0.5,3,0,11.5
2013000542,2013000540,CMT,2013-01-01 00:03:39,CRD,7.5,0.5,0.5,2.55,0,11.05
2013000543,2013000541,CMT,2013-01-01 00:03:40,CSH,32,0.5,0.5,0,0,33
2013000544,2013000542,CMT,2013-01-01 00:03:41,CSH,11,0.5,0.5,0,0,12
2013000545,2013000543,CMT,2013-01-01 00:03:41,CSH,26,0.5,0.5,0,0,27
2013000546,2013000544,CMT,2013-01-01 00:03:41,CRD,9.5,0.5,0.5,2.1,0,12.6
2013000547,2013000545,CMT,2013-01-01 00:03:42,CSH,20,0.5,0.5,0,0,21
2013000548,2013000546,CMT,2013-01-01 00:03:42,CRD,15,0.5,0.5,3.2,0,19.2
2013000549,2013000547,CMT,2013-01-01 00:03:42,CSH,16.5,0.5,0.5,0,0,17.5
2013000550,2013000548,CMT,2013-01-01 00:03:43,CRD,8,0.5,0.5,2,0,11
2013000551,2013000549,CMT,2013-01-01 00:03:43,CSH,14,0.5,0.5,0,0,15
2013000552,2013000550,CMT,2013-01-01 00:03:43,CSH,10.5,0.5,0.5,0,0,11.5
2013000553,2013000551,CMT,2013-01-01 00:03:44,CSH,6,0.5,0.5,0,0,7
2013000554,2013000552,CMT,2013-01-01 00:03:44,CRD,7.5,0.5,0.5,2.12,0,10.62
2013000555,2013000553,CMT,2013-01-01 00:03:44,CSH,16,0.5,0.5,0,0,17
2013000556,2013000554,CMT,2013-01-01 00:03:47,NOC,6.5,0.5,0.5,0,0,7.5
2013000557,2013000555,CMT,2013-01-01 00:03:48,CSH,6,0.5,0.5,0,0,7
2013000558,2013000556,CMT,2013-01-01 00:03:49,CSH,7.5,0.5,0.5,0,0,8.5
2013000559,2013000557,CMT,2013-01-01 00:03:51,CSH,9.5,0.5,0.5,0,0,10.5
